occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Accipiter brevipes","Accipiter brevipes (Severtzov, 1850)","2480578","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter brevipes","Accipiter brevipes","(Severtzov, 1850) ","2480578",
,"Acridotheres melanopterus","Acridotheres melanopterus (Daudin, 1800)","5845376","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Acridotheres","Acridotheres melanopterus","Acridotheres melanopterus","(Daudin, 1800) ","5845376",
,"Aegolius funereus","Aegolius funereus (Linnaeus, 1758)","5739298","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Strigiformes","Strigidae","Aegolius","Aegolius funereus","Aegolius funereus","(Linnaeus, 1758) ","5739298",
,"Aepypodius bruijnii","Aepypodius bruijnii (Oustalet, 1880)","2482103","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Aepypodius","Aepypodius bruijnii","Aepypodius bruijnii","(Oustalet, 1880) ","2482103",
,"Agelastes meleagrides","Agelastes meleagrides Bonaparte, 1850","2473337","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Galliformes","Numididae","Agelastes","Agelastes meleagrides","Agelastes meleagrides","Bonaparte, 1850","2473337",
,"Aix sponsa","Aix sponsa (Linnaeus, 1758)","2498387","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aix","Aix sponsa","Aix sponsa","(Linnaeus, 1758) ","2498387",
,"Alauda razae","Alauda razae (Alexander, 1898)","2490699","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Alauda razae","Alauda razae","(Alexander, 1898) ","2490699",
,"Saucerottia beryllina","Saucerottia beryllina (Deppe, 1830)","5788537","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Saucerottia","Saucerottia beryllina","Saucerottia beryllina","(Deppe, 1830) ","5788537",
,"Chrysuronia coeruleogularis","Chrysuronia coeruleogularis (Gould, 1851)","10962601","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Chrysuronia","Chrysuronia coeruleogularis","Chrysuronia coeruleogularis","(Gould, 1851) ","10962601",
,"Saucerottia cyanura","Saucerottia cyanura (Gould, 1859)","11023781","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Saucerottia","Saucerottia cyanura","Saucerottia cyanura","(Gould, 1859) ","11023781",
,"Chrysuronia lilliae","Chrysuronia lilliae (Stone, 1917)","10983511","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Chrysuronia","Chrysuronia lilliae","Chrysuronia lilliae","(Stone, 1917) ","10983511",
,"Leucolia violiceps","Leucolia violiceps (Gould, 1859)","11003172","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Leucolia","Leucolia violiceps","Leucolia violiceps","(Gould, 1859) ","11003172",
,"Amazona arausiaca","Amazona arausiaca (Statius Muller, 1776)","2479645","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona arausiaca","Amazona arausiaca","(Statius Muller, 1776) ","2479645",
,"Amazona auropalliata","Amazona auropalliata (Lesson, 1842)","2479631","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona auropalliata","Amazona auropalliata","(Lesson, 1842) ","2479631",
,"Amazona barbadensis","Amazona barbadensis (Gmelin, 1788)","2479668","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona barbadensis","Amazona barbadensis","(Gmelin, 1788) ","2479668",
,"Amazona collaria","Amazona collaria (Linnaeus, 1758)","2479604","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona collaria","Amazona collaria","(Linnaeus, 1758) ","2479604",
,"Amazona viridigenalis","Amazona viridigenalis (Cassin, 1853)","2479665","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona viridigenalis","Amazona viridigenalis","(Cassin, 1853) ","2479665",
,"Amazona xantholora","Amazona xantholora (G.R.Gray, 1859)","2479622","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona xantholora","Amazona xantholora","(G.R.Gray, 1859) ","2479622",
,"Ammospiza leconteii","Ammospiza leconteii (Audubon, 1844)","2491081","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Ammospiza","Ammospiza leconteii","Ammospiza leconteii","(Audubon, 1844) ","2491081",
,"Amphispiza bilineata","Amphispiza bilineata (Cassin, 1850)","2491757","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Amphispiza","Amphispiza bilineata","Amphispiza bilineata","(Cassin, 1850) ","2491757",
,"Anas aucklandica","Anas aucklandica (G.R.Gray, 1844)","2498078","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas aucklandica","Anas aucklandica","(G.R.Gray, 1844) ","2498078",
,"Anas rubripes","Anas rubripes Brewster, 1902","9581438","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas rubripes","Anas rubripes","Brewster, 1902","9581438",
,"Androphobus viridis","Androphobus viridis (Rothschild & Hartert, 1911)","2495067","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Psophodidae","Androphobus","Androphobus viridis","Androphobus viridis","(Rothschild & Hartert, 1911) ","2495067",
,"Anser caerulescens","Anser caerulescens (Linnaeus, 1758)","2498167","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser","Anser caerulescens","Anser caerulescens","(Linnaeus, 1758) ","2498167",
,"Anser rossii","Anser rossii Cassin, 1861","2498161","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser","Anser rossii","Anser rossii","Cassin, 1861","2498161",
,"Anthracoceros marchei","Anthracoceros marchei Oustalet, 1885","2475987","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Bucerotiformes","Bucerotidae","Anthracoceros","Anthracoceros marchei","Anthracoceros marchei","Oustalet, 1885","2475987",
,"Anthropoides paradiseus","Anthropoides paradiseus (A.A.H.Lichtenstein, 1793)","2474937","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Gruiformes","Gruidae","Anthropoides","Anthropoides paradiseus","Anthropoides paradiseus","(A.A.H.Lichtenstein, 1793) ","2474937",
,"Anthus antarcticus","Anthus antarcticus Cabanis, 1884","2490247","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus antarcticus","Anthus antarcticus","Cabanis, 1884","2490247",
,"Anthus hoeschi","Anthus hoeschi Stresemann, 1938","2490282","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus hoeschi","Anthus hoeschi","Stresemann, 1938","2490282",
,"Anthus pratensis","Anthus pratensis (Linnaeus, 1758)","2490266","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus pratensis","Anthus pratensis","(Linnaeus, 1758) ","2490266",
,"Antrostomus vociferus","Antrostomus vociferus (A.Wilson, 1812)","6101178","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Antrostomus","Antrostomus vociferus","Antrostomus vociferus","(A.Wilson, 1812) ","6101178",
,"Apalis fuscigularis","Apalis fuscigularis Moreau, 1938","5788692","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Apalis","Apalis fuscigularis","Apalis fuscigularis","Moreau, 1938","5788692",
,"Aquila adalberti","Aquila adalberti C.L.Brehm, 1861","2480510","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Aquila adalberti","Aquila adalberti","C.L.Brehm, 1861","2480510",
,"Ara glaucogularis","Ara glaucogularis Dabbene, 1921","5959235","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Ara","Ara glaucogularis","Ara glaucogularis","Dabbene, 1921","5959235",
,"Ara rubrogenys","Ara rubrogenys Lafresnaye, 1847","5959224","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Ara","Ara rubrogenys","Ara rubrogenys","Lafresnaye, 1847","5959224",
,"Aramides axillaris","Aramides axillaris Lawrence, 1863","2474671","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Gruiformes","Rallidae","Aramides","Aramides axillaris","Aramides axillaris","Lawrence, 1863","2474671",
,"Arcanator orostruthus","Arcanator orostruthus (Vincent, 1933)","2493189","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Arcanatoridae","Arcanator","Arcanator orostruthus","Arcanator orostruthus","(Vincent, 1933) ","2493189",
,"Archilochus alexandri","Archilochus alexandri (Bourcier & Mulsant, 1846)","5228513","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Archilochus","Archilochus alexandri","Archilochus alexandri","(Bourcier & Mulsant, 1846) ","5228513",
,"Archilochus colubris","Archilochus colubris (Linnaeus, 1758)","5228514","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Archilochus","Archilochus colubris","Archilochus colubris","(Linnaeus, 1758) ","5228514",
,"Ardenna gravis","Ardenna gravis (O'Reilly, 1818)","8596590","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","Puffinus gravis","Ardenna gravis","(O'Reilly, 1818) ","8596590","5229343"
,"Ardeola idae","Ardeola idae (Hartlaub, 1860)","2480903","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardeola","Ardeola idae","Ardeola idae","(Hartlaub, 1860) ","2480903",
,"Artemisiospiza belli","Artemisiospiza belli (Cassin, 1850)","6100797","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Artemisiospiza","Artemisiospiza belli","Artemisiospiza belli","(Cassin, 1850) ","6100797",
,"Artemisiospiza nevadensis","Artemisiospiza nevadensis (Ridgway, 1874)","8276794","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Artemisiospiza","Artemisiospiza nevadensis","Artemisiospiza nevadensis","(Ridgway, 1874) ","8276794",
,"Asio clamator","Asio clamator (Vieillot, 1808)","4843115","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Strigiformes","Strigidae","Pseudoscops","Pseudoscops clamator","Asio clamator","(Vieillot, 1808) ","4843115","2497774"
,"Asio otus","Asio otus (Linnaeus, 1758)","2497306","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Strigiformes","Strigidae","Asio","Asio otus","Asio otus","(Linnaeus, 1758) ","2497306",
,"Asthenes berlepschi","Asthenes berlepschi (Hellmayr, 1917)","5230076","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Asthenes","Asthenes berlepschi","Asthenes berlepschi","(Hellmayr, 1917) ","5230076",
,"Asthenes heterura","Asthenes heterura (Berlepsch, 1901)","5230110","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Asthenes","Asthenes heterura","Asthenes heterura","(Berlepsch, 1901) ","5230110",
,"Asthenes huancavelicae","Asthenes huancavelicae Morrison, 1938","6100759","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Asthenes","Asthenes huancavelicae","Asthenes huancavelicae","Morrison, 1938","6100759",
,"Asthenes urubambensis","Asthenes urubambensis (Chapman, 1919)","5230115","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Asthenes","Asthenes urubambensis","Asthenes urubambensis","(Chapman, 1919) ","5230115",
,"Atlapetes melanopsis","Atlapetes melanopsis Valqui & Fjeldså, 2002","2491440","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Atlapetes","Atlapetes melanopsis","Atlapetes melanopsis","Valqui & Fjeldså, 2002","2491440",
,"Aythya affinis","Aythya affinis (Eyton, 1838)","2498257","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya affinis","Aythya affinis","(Eyton, 1838) ","2498257",
,"Aythya americana","Aythya americana (Eyton, 1838)","2498263","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya americana","Aythya americana","(Eyton, 1838) ","2498263",
,"Aythya collaris","Aythya collaris (Donovan, 1809)","2498264","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya collaris","Aythya collaris","(Donovan, 1809) ","2498264",
,"Aythya valisineria","Aythya valisineria (A.Wilson, 1814)","2498256","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya valisineria","Aythya valisineria","(A.Wilson, 1814) ","2498256",
,"Batrachostomus stellatus","Batrachostomus stellatus (Gould, 1837)","2497147","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Caprimulgiformes","Podargidae","Batrachostomus","Batrachostomus stellatus","Batrachostomus stellatus","(Gould, 1837) ","2497147",
,"Bolborhynchus ferrugineifrons","Bolborhynchus ferrugineifrons (Lawrence, 1880)","5229120","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Bolborhynchus","Bolborhynchus ferrugineifrons","Bolborhynchus ferrugineifrons","(Lawrence, 1880) ","5229120",
,"Bombycilla cedrorum","Bombycilla cedrorum Vieillot, 1808","2484609","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Bombycillidae","Bombycilla","Bombycilla cedrorum","Bombycilla cedrorum","Vieillot, 1808","2484609",
,"Bonasa umbellus","Bonasa umbellus (Linnaeus, 1766)","2473702","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Galliformes","Phasianidae","Bonasa","Bonasa umbellus","Bonasa umbellus","(Linnaeus, 1766) ","2473702",
,"Bostrychia bocagei","Bostrychia bocagei (Chapin, 1923)","5789313","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Bostrychia","Bostrychia bocagei","Bostrychia bocagei","(Chapin, 1923) ","5789313",
,"Bradypterus graueri","Bradypterus graueri Neumann, 1908","5231354","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Locustellidae","Bradypterus","Bradypterus graueri","Bradypterus graueri","Neumann, 1908","5231354",
,"Branta bernicla","Branta bernicla (Linnaeus, 1758)","5232446","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta bernicla","Branta bernicla","(Linnaeus, 1758) ","5232446",
,"Branta hutchinsii","Branta hutchinsii (Richardson, 1832)","5232452","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta hutchinsii","Branta hutchinsii","(Richardson, 1832) ","5232452",
,"Branta sandvicensis","Branta sandvicensis (Vigors, 1834)","5232445","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta sandvicensis","Branta sandvicensis","(Vigors, 1834) ","5232445",
,"Brotogeris pyrrhoptera","Brotogeris pyrrhoptera (Latham, 1802)","2479580","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Brotogeris","Brotogeris pyrrhoptera","Brotogeris pyrrhoptera","(Latham, 1802) ","2479580",
,"Buteo buteo","Buteo buteo (Linnaeus, 1758)","2480537","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo buteo","Buteo buteo","(Linnaeus, 1758) ","2480537",
,"Buteo galapagoensis","Buteo galapagoensis (Gould, 1837)","2480569","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo galapagoensis","Buteo galapagoensis","(Gould, 1837) ","2480569",
,"Buteo japonicus","Buteo japonicus Temminck & Schlegel, 1844","5844385","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo japonicus","Buteo japonicus","Temminck & Schlegel, 1844","5844385",
,"Buteo rufinus","Buteo rufinus (Cretzschmar, 1829)","2480564","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo rufinus","Buteo rufinus","(Cretzschmar, 1829) ","2480564",
,"Cacatua citrinocristata","Cacatua citrinocristata (Fraser, 1844)","8322991","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Cacatua","Cacatua sulphurea","Cacatua citrinocristata","(Fraser, 1844) ","8322991","6170585"
,"Cacatua ophthalmica","Cacatua ophthalmica P.L.Sclater, 1864","2479881","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Cacatua","Cacatua ophthalmica","Cacatua ophthalmica","P.L.Sclater, 1864","2479881",
,"Calamospiza melanocorys","Calamospiza melanocorys Stejneger, 1885","2491893","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Calamospiza","Calamospiza melanocorys","Calamospiza melanocorys","Stejneger, 1885","2491893",
,"Calcarius pictus","Calcarius pictus (Swainson, 1832)","2491684","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","Calcarius pictus","Calcarius pictus","(Swainson, 1832) ","2491684",
,"Calendulauda africanoides","Calendulauda africanoides (A.Smith, 1836)","7340946","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Calendulauda","Calendulauda africanoides","Calendulauda africanoides","(A.Smith, 1836) ","7340946",
,"Callipepla douglasii","Callipepla douglasii (Vigors, 1829)","5228068","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla douglasii","Callipepla douglasii","(Vigors, 1829) ","5228068",
,"Callonetta leucophrys","Callonetta leucophrys (Vieillot, 1816)","2498384","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Callonetta","Callonetta leucophrys","Callonetta leucophrys","(Vieillot, 1816) ","2498384",
,"Calothorax lucifer","Calothorax lucifer (Swainson, 1827)","2476570","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Calothorax","Calothorax lucifer","Calothorax lucifer","(Swainson, 1827) ","2476570",
,"Calothorax pulcher","Calothorax pulcher Gould, 1859","2476569","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Calothorax","Calothorax pulcher","Calothorax pulcher","Gould, 1859","2476569",
,"Calypte costae","Calypte costae (Bourcier, 1839)","2476675","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Calypte","Calypte costae","Calypte costae","(Bourcier, 1839) ","2476675",
,"Calyptophilus tertius","Calyptophilus tertius Wetmore, 1929","2488345","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Calyptophilidae","Calyptophilus","Calyptophilus tertius","Calyptophilus tertius","Wetmore, 1929","2488345",
,"Campylopterus calcirupicola","Campylopterus calcirupicola Lopes, de Vasconcelos & Gonzaga, 2017","9570901","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Campylopterus","Campylopterus calcirupicola","Campylopterus calcirupicola","Lopes, de Vasconcelos & Gonzaga, 2017","9570901",
,"Campylopterus diamantinensis","Campylopterus diamantinensis Ruschi, 1963","8337039","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Campylopterus","Campylopterus diamantinensis","Campylopterus diamantinensis","Ruschi, 1963","8337039",
,"Campylopterus largipennis","Campylopterus largipennis (Boddaert, 1783)","2476116","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Campylopterus","Campylopterus largipennis","Campylopterus largipennis","(Boddaert, 1783) ","2476116",
,"Campylorhamphus multostriatus","Campylorhamphus multostriatus (E.Snethlage, 1907)","7352158","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Campylorhamphus","Campylorhamphus procurvoides","Campylorhamphus multostriatus","(E.Snethlage, 1907) ","7352158","6171088"
,"Campylorhynchus albobrunneus","Campylorhynchus albobrunneus (Lawrence, 1862)","5231470","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Campylorhynchus","Campylorhynchus albobrunneus","Campylorhynchus albobrunneus","(Lawrence, 1862) ","5231470",
,"Campylorhynchus capistratus","Campylorhynchus capistratus (Lesson, 1842)","6101073","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Campylorhynchus","Campylorhynchus capistratus","Campylorhynchus capistratus","(Lesson, 1842) ","6101073",
,"Campylorhynchus chiapensis","Campylorhynchus chiapensis Salvin & Godman, 1891","5231479","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Campylorhynchus","Campylorhynchus chiapensis","Campylorhynchus chiapensis","Salvin & Godman, 1891","5231479",
,"Campylorhynchus gularis","Campylorhynchus gularis P.L.Sclater, 1861","5231466","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Campylorhynchus","Campylorhynchus gularis","Campylorhynchus gularis","P.L.Sclater, 1861","5231466",
,"Campylorhynchus humilis","Campylorhynchus humilis P.L.Sclater, 1857","6101072","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Campylorhynchus","Campylorhynchus humilis","Campylorhynchus humilis","P.L.Sclater, 1857","6101072",
,"Campylorhynchus rufinucha","Campylorhynchus rufinucha (Lesson, 1838)","5231482","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Campylorhynchus","Campylorhynchus rufinucha","Campylorhynchus rufinucha","(Lesson, 1838) ","5231482",
,"Campylorhynchus zonatus","Campylorhynchus zonatus (Lesson, 1832)","5231469","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Campylorhynchus","Campylorhynchus zonatus","Campylorhynchus zonatus","(Lesson, 1832) ","5231469",
,"Cardellina canadensis","Cardellina canadensis (Linnaeus, 1766)","6091946","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","Cardellina canadensis","Cardellina canadensis","(Linnaeus, 1766) ","6091946",
,"Cardellina pusilla","Cardellina pusilla (A.Wilson, 1811)","7341606","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","Cardellina pusilla","Cardellina pusilla","(A.Wilson, 1811) ","7341606",
,"Catharus aurantiirostris","Catharus aurantiirostris (Hartlaub, 1850)","2490801","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Turdidae","Catharus","Catharus aurantiirostris","Catharus aurantiirostris","(Hartlaub, 1850) ","2490801",
,"Catharus frantzii","Catharus frantzii Cabanis, 1861","2490819","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Turdidae","Catharus","Catharus frantzii","Catharus frantzii","Cabanis, 1861","2490819",
,"Catharus guttatus","Catharus guttatus (Pallas, 1811)","2490810","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Turdidae","Catharus","Catharus guttatus","Catharus guttatus","(Pallas, 1811) ","2490810",
,"Catharus minimus","Catharus minimus (Lafresnaye, 1848)","2490826","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Turdidae","Catharus","Catharus minimus","Catharus minimus","(Lafresnaye, 1848) ","2490826",
,"Catharus swainsoni","Catharus swainsoni (Tschudi, 1845)","11092020","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Turdidae","Catharus","Catharus ustulatus","Catharus swainsoni","(Tschudi, 1845) ","11092020","6171849"
,"Ceblepyris cucullatus","Ceblepyris cucullatus (Milne-Edwards & Oustalet, 1885)","11008753","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Coracina cucullata","Ceblepyris cucullatus","(Milne-Edwards & Oustalet, 1885) ","11008753","6101025"
,"Cephalopterus glabricollis","Cephalopterus glabricollis Gould, 1851","5959197","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Cephalopterus","Cephalopterus glabricollis","Cephalopterus glabricollis","Gould, 1851","5959197",
,"Certhia americana","Certhia americana Bonaparte, 1838","9581157","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Certhiidae","Certhia","Certhia americana","Certhia americana","Bonaparte, 1838","9581157",
,"Ceyx fallax","Ceyx fallax (Schlegel, 1866)","5228379","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Ceyx","Ceyx fallax","Ceyx fallax","(Schlegel, 1866) ","5228379",
,"Chaetocercus bombus","Chaetocercus bombus Gould, 1871","5228583","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Chaetocercus","Chaetocercus bombus","Chaetocercus bombus","Gould, 1871","5228583",
,"Chaetops frenatus","Chaetops frenatus (Temminck, 1826)","2482634","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Chaetopidae","Chaetops","Chaetops frenatus","Chaetops frenatus","(Temminck, 1826) ","2482634",
,"Chaetura fumosa","Chaetura fumosa Salvin, 1870","5228632","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Apodiformes","Apodidae","Chaetura","Chaetura fumosa","Chaetura fumosa","Salvin, 1870","5228632",
,"Chlamydotis macqueenii","Chlamydotis macqueenii (J.E.Gray, 1832)","2474863","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Otidiformes","Otididae","Chlamydotis","Chlamydotis macqueenii","Chlamydotis macqueenii","(J.E.Gray, 1832) ","2474863",
