occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Cyanomitra bannermani","Cyanomitra bannermani Grant & Mackworth-Praed, 1943","6089125","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Cyanomitra","Cyanomitra bannermani","Cyanomitra bannermani","Grant & Mackworth-Praed, 1943","6089125",
,"Cyanomitra cyanolaema","Cyanomitra cyanolaema (Jardine & Fraser, 1852)","7340949","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Cyanomitra","Cyanomitra cyanolaema","Cyanomitra cyanolaema","(Jardine & Fraser, 1852) ","7340949",
,"Cyanomitra olivacea","Cyanomitra olivacea (A.Smith, 1840)","6088979","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Cyanomitra","Cyanomitra olivacea","Cyanomitra olivacea","(A.Smith, 1840) ","6088979",
,"Cyanomitra oritis","Cyanomitra oritis (Reichenow, 1892)","7340942","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Cyanomitra","Cyanomitra oritis","Cyanomitra oritis","(Reichenow, 1892) ","7340942",
,"Cyanomitra verreauxii","Cyanomitra verreauxii (Smith, 1831)","10808559","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Cyanomitra","Cyanomitra verreauxii","Cyanomitra verreauxii","(Smith, 1831) ","10808559",
,"Cyanomitra verticalis","Cyanomitra verticalis (Latham, 1790)","7340957","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Cyanomitra","Cyanomitra verticalis","Cyanomitra verticalis","(Latham, 1790) ","7340957",
,"Deleornis axillaris","Deleornis axillaris (Reichenow, 1893)","6089603","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Deleornis","Deleornis axillaris","Deleornis axillaris","(Reichenow, 1893) ","6089603",
,"Deleornis fraseri","Deleornis fraseri (Jardine & Selby, 1843)","7341052","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Deleornis","Deleornis fraseri","Deleornis fraseri","(Jardine & Selby, 1843) ","7341052",
,"Drepanorhynchus reichenowi","Drepanorhynchus reichenowi Fischer, 1884","7340778","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Drepanorhynchus","Drepanorhynchus reichenowi","Drepanorhynchus reichenowi","Fischer, 1884","7340778",
,"Dreptes thomensis","Dreptes thomensis (Bocage, 1889)","5788727","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Dreptes","Dreptes thomensis","Dreptes thomensis","(Bocage, 1889) ","5788727",
,"Hedydipna collaris","Hedydipna collaris (Vieillot, 1819)","7340984","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Hedydipna","Hedydipna collaris","Hedydipna collaris","(Vieillot, 1819) ","7340984",
,"Hedydipna metallica","Hedydipna metallica (Lichtenstein, 1823)","6089269","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Hedydipna","Hedydipna metallica","Hedydipna metallica","(Lichtenstein, 1823) ","6089269",
,"Hedydipna pallidigaster","Hedydipna pallidigaster (W.L.Sclater & Moreau, 1935)","6089255","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Hedydipna","Hedydipna pallidigaster","Hedydipna pallidigaster","(W.L.Sclater & Moreau, 1935) ","6089255",
,"Hedydipna platura","Hedydipna platura (Vieillot, 1819)","6089275","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Hedydipna","Hedydipna platura","Hedydipna platura","(Vieillot, 1819) ","6089275",
,"Kurochkinegramma hypogrammica","Kurochkinegramma hypogrammicum (S.Müller, 1843)","10324262","FUZZY","96","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Hypogramma","Hypogramma hypogrammicum","Kurochkinegramma hypogrammicum","(S.Müller, 1843) ","10324262","5229965"
,"Leptocoma aspasia","Leptocoma aspasia (R.P.Lesson & Garnot, 1828)","9057662","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Leptocoma","Leptocoma sericea","Leptocoma aspasia","(R.P.Lesson & Garnot, 1828) ","9057662","7340804"
,"Leptocoma brasiliana","Leptocoma brasiliana (Gmelin, 1788)","7340843","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Leptocoma","Leptocoma brasiliana","Leptocoma brasiliana","(Gmelin, 1788) ","7340843",
,"Leptocoma calcostetha","Leptocoma calcostetha (Jardine, 1843)","6088419","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Leptocoma","Leptocoma calcostetha","Leptocoma calcostetha","(Jardine, 1843) ","6088419",
,"Leptocoma juliae","Leptocoma juliae (Tweeddale, 1877)","7635897","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Leptocoma","Leptocoma sperata","Leptocoma juliae","(Tweeddale, 1877) ","7635897","6088615"
,"Leptocoma minima","Leptocoma minima (Sykes, 1832)","6088706","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Leptocoma","Leptocoma minima","Leptocoma minima","(Sykes, 1832) ","6088706",
,"Leptocoma sperata","Leptocoma sperata (Linnaeus, 1766)","7340838","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Leptocoma","Leptocoma sperata","Leptocoma sperata","(Linnaeus, 1766) ","7340838",
,"Leptocoma zeylonica","Leptocoma zeylonica (Linnaeus, 1766)","7340855","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Leptocoma","Leptocoma zeylonica","Leptocoma zeylonica","(Linnaeus, 1766) ","7340855",
,"Nectarinia bocagii","Nectarinia bocagii Shelley, 1879","5230012","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Nectarinia","Nectarinia bocagii","Nectarinia bocagii","Shelley, 1879","5230012",
,"Nectarinia famosa","Nectarinia famosa (Linnaeus, 1766)","5229971","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Nectarinia","Nectarinia famosa","Nectarinia famosa","(Linnaeus, 1766) ","5229971",
,"Nectarinia johnstoni","Nectarinia johnstoni Shelley, 1885","5230017","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Nectarinia","Nectarinia johnstoni","Nectarinia johnstoni","Shelley, 1885","5230017",
,"Nectarinia kilimensis","Nectarinia kilimensis Shelley, 1885","5229993","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Nectarinia","Nectarinia kilimensis","Nectarinia kilimensis","Shelley, 1885","5229993",
,"Nectarinia purpureiventris","Nectarinia purpureiventris (Reichenow, 1893)","5229997","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Nectarinia","Nectarinia purpureiventris","Nectarinia purpureiventris","(Reichenow, 1893) ","5229997",
,"Nectarinia tacazze","Nectarinia tacazze (Stanley, 1814)","5230037","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Nectarinia","Nectarinia tacazze","Nectarinia tacazze","(Stanley, 1814) ","5230037",
,"Daphoenositta chrysoptera","Daphoenositta chrysoptera (Latham, 1802)","2487489","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Neosittidae","Daphoenositta","Daphoenositta chrysoptera","Daphoenositta chrysoptera","(Latham, 1802) ","2487489",
,"Daphoenositta miranda","Daphoenositta miranda De Vis, 1897","2487488","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Neosittidae","Daphoenositta","Daphoenositta miranda","Daphoenositta miranda","De Vis, 1897","2487488",
,"Daphoenositta papuensis","Daphoenositta papuensis (Schlegel, 1871)","6101075","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Neosittidae","Daphoenositta","Daphoenositta papuensis","Daphoenositta papuensis","(Schlegel, 1871) ","6101075",
,"Nesospingus speculiferus","Nesospingus speculiferus (Lawrence, 1875)","2488375","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nesospingidae","Nesospingus","Nesospingus speculiferus","Nesospingus speculiferus","(Lawrence, 1875) ","2488375",
,"Nicator chloris","Nicator chloris (Valenciennes, 1826)","2486230","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nicatoridae","Nicator","Nicator chloris","Nicator chloris","(Valenciennes, 1826) ","2486230",
,"Nicator gularis","Nicator gularis Hartlaub & Finsch, 1870","2486229","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nicatoridae","Nicator","Nicator gularis","Nicator gularis","Hartlaub & Finsch, 1870","2486229",
,"Nicator vireo","Nicator vireo Cabanis, 1876","2486228","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Nicatoridae","Nicator","Nicator vireo","Nicator vireo","Cabanis, 1876","2486228",
,"Notiomystis cincta","Notiomystis cincta (Du Bus de Gisignies, 1839)","2486950","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Notiomystidae","Notiomystis","Notiomystis cincta","Notiomystis cincta","(Du Bus de Gisignies, 1839) ","2486950",
,"Aleadryas rufinucha","Aleadryas rufinucha (P.L.Sclater, 1874)","2482540","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oreoicidae","Aleadryas","Aleadryas rufinucha","Aleadryas rufinucha","(P.L.Sclater, 1874) ","2482540",
,"Oreoica gutturalis","Oreoica gutturalis (Vigors & Horsfield, 1827)","5229497","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oreoicidae","Oreoica","Oreoica gutturalis","Oreoica gutturalis","(Vigors & Horsfield, 1827) ","5229497",
,"Ornorectes cristatus","Ornorectes cristatus (Salvadori, 1876)","7845064","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oreoicidae","Ornorectes","Ornorectes cristatus","Ornorectes cristatus","(Salvadori, 1876) ","7845064",
,"Oriolus albiloris","Oriolus albiloris Ogilvie-Grant, 1894","2488968","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus albiloris","Oriolus albiloris","Ogilvie-Grant, 1894","2488968",
,"Oriolus auratus","Oriolus auratus Vieillot, 1817","2488960","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus auratus","Oriolus auratus","Vieillot, 1817","2488960",
,"Oriolus bouroensis","Oriolus bouroensis (Quoy & Gaimard, 1830)","2488952","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus bouroensis","Oriolus bouroensis","(Quoy & Gaimard, 1830) ","2488952",
,"Oriolus brachyrynchus","Oriolus brachyrynchus Swainson, 1837","6101018","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus brachyrynchus","Oriolus brachyrynchus","Swainson, 1837","6101018",
,"Oriolus chinensis","Oriolus chinensis Linnaeus, 1766","9750846","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus chinensis","Oriolus chinensis","Linnaeus, 1766","9750846",
,"Oriolus chlorocephalus","Oriolus chlorocephalus Shelley, 1896","2488954","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus chlorocephalus","Oriolus chlorocephalus","Shelley, 1896","2488954",
,"Oriolus consanguineus","Oriolus consanguineus (R.G.Wardlaw-Ramsay, 1881)","11058099","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus cruentus","Oriolus consanguineus","(R.G.Wardlaw-Ramsay, 1881) ","11058099","6089088"
,"Oriolus crassirostris","Oriolus crassirostris Hartlaub, 1857","2488972","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus crassirostris","Oriolus crassirostris","Hartlaub, 1857","2488972",
,"Oriolus cruentus","Oriolus cruentus (Wagler, 1827)","2488964","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus cruentus","Oriolus cruentus","(Wagler, 1827) ","2488964",
,"Oriolus decipiens","Oriolus decipiens (P.L.Sclater, 1883)","6101017","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus decipiens","Oriolus decipiens","(P.L.Sclater, 1883) ","6101017",
,"Oriolus finschi","Oriolus finschi Hartert & Ejo, 1904","10672914","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus finschi","Oriolus finschi","Hartert & Ejo, 1904","10672914",
,"Oriolus flavocinctus","Oriolus flavocinctus (King, 1826)","2488973","EXACT","98","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus flavocinctus","Oriolus flavocinctus","(King, 1826) ","2488973",
,"Oriolus forsteni","Oriolus forsteni (Bonaparte, 1850)","2488965","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus forsteni","Oriolus forsteni","(Bonaparte, 1850) ","2488965",
,"Oriolus hosii","Oriolus hosii Sharpe, 1892","2488955","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus hosii","Oriolus hosii","Sharpe, 1892","2488955",
,"Oriolus isabellae","Oriolus isabellae Ogilvie-Grant, 1894","2488974","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus isabellae","Oriolus isabellae","Ogilvie-Grant, 1894","2488974",
,"Oriolus kundoo","Oriolus kundoo Sykes, 1832","9523325","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus kundoo","Oriolus kundoo","Sykes, 1832","9523325",
,"Oriolus larvatus","Oriolus larvatus Lichtenstein, 1823","2488966","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus larvatus","Oriolus larvatus","Lichtenstein, 1823","2488966",
,"Oriolus melanotis","Oriolus melanotis (Bonaparte, 1850)","2488956","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus melanotis","Oriolus melanotis","(Bonaparte, 1850) ","2488956",
,"Oriolus mellianus","Oriolus mellianus Stresemann, 1922","2488948","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus mellianus","Oriolus mellianus","Stresemann, 1922","2488948",
,"Oriolus monacha","Oriolus monacha (Gmelin, 1789)","2488967","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus monacha","Oriolus monacha","(Gmelin, 1789) ","2488967",
,"Oriolus nigripennis","Oriolus nigripennis J.Verreaux & E.Verreaux, 1855","2488957","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus nigripennis","Oriolus nigripennis","J.Verreaux & E.Verreaux, 1855","2488957",
,"Oriolus oriolus","Oriolus oriolus (Linnaeus, 1758)","2488949","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus oriolus","Oriolus oriolus","(Linnaeus, 1758) ","2488949",
,"Oriolus percivali","Oriolus percivali Ogilvie-Grant, 1903","2488958","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus percivali","Oriolus percivali","Ogilvie-Grant, 1903","2488958",
,"Oriolus phaeochromus","Oriolus phaeochromus G.R.Gray, 1861","2488950","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus phaeochromus","Oriolus phaeochromus","G.R.Gray, 1861","2488950",
,"Oriolus sagittatus","Oriolus sagittatus (Latham, 1802)","2488959","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus sagittatus","Oriolus sagittatus","(Latham, 1802) ","2488959",
,"Oriolus steerii","Oriolus steerii Sharpe, 1877","2488951","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus steerii","Oriolus steerii","Sharpe, 1877","2488951",
,"Oriolus szalayi","Oriolus szalayi (Madarász, 1900)","2488969","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus szalayi","Oriolus szalayi","(Madarász, 1900) ","2488969",
,"Oriolus tenuirostris","Oriolus tenuirostris Blyth, 1846","2488961","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus tenuirostris","Oriolus tenuirostris","Blyth, 1846","2488961",
,"Oriolus traillii","Oriolus traillii (Vigors, 1832)","2488953","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus traillii","Oriolus traillii","(Vigors, 1832) ","2488953",
,"Oriolus xanthonotus","Oriolus xanthonotus Horsfield, 1821","2488971","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus xanthonotus","Oriolus xanthonotus","Horsfield, 1821","2488971",
,"Oriolus xanthornus","Oriolus xanthornus (Linnaeus, 1758)","2488963","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus xanthornus","Oriolus xanthornus","(Linnaeus, 1758) ","2488963",
,"Pitohui cerviniventris","Pitohui cerviniventris (G.R.Gray, 1862)","8333688","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Pitohui","Pitohui cerviniventris","Pitohui cerviniventris","(G.R.Gray, 1862) ","8333688",
,"Pitohui dichrous","Pitohui dichrous (Bonaparte, 1850)","2482530","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Pitohui","Pitohui dichrous","Pitohui dichrous","(Bonaparte, 1850) ","2482530",
,"Pitohui kirhocephalus","Pitohui kirhocephalus (Lesson & Garnot, 1827)","2482529","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Pitohui","Pitohui kirhocephalus","Pitohui kirhocephalus","(Lesson & Garnot, 1827) ","2482529",
,"Pitohui uropygialis","Pitohui uropygialis (G.R.Gray, 1862)","7504594","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Pitohui","Pitohui uropygialis","Pitohui uropygialis","(G.R.Gray, 1862) ","7504594",
,"Sphecotheres hypoleucus","Sphecotheres hypoleucus Finsch, 1898","2488976","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","Sphecotheres hypoleucus","Sphecotheres hypoleucus","Finsch, 1898","2488976",
,"Sphecotheres vieilloti","Sphecotheres vieilloti Vigors & Horsfield, 1827","7340924","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","Sphecotheres vieilloti","Sphecotheres vieilloti","Vigors & Horsfield, 1827","7340924",
,"Sphecotheres viridis","Sphecotheres viridis Vieillot, 1816","2488977","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","Sphecotheres viridis","Sphecotheres viridis","Vieillot, 1816","2488977",
,"Orthonyx novaeguineae","Orthonyx novaeguineae A.B.Meyer, 1874","7341223","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Orthonychidae","Orthonyx","Orthonyx novaeguineae","Orthonyx novaeguineae","A.B.Meyer, 1874","7341223",
,"Orthonyx spaldingii","Orthonyx spaldingii E.P.Ramsay, 1868","2490708","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Orthonychidae","Orthonyx","Orthonyx spaldingii","Orthonyx spaldingii","E.P.Ramsay, 1868","2490708",
,"Orthonyx temminckii","Orthonyx temminckii Ranzani, 1822","2490707","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Orthonychidae","Orthonyx","Orthonyx temminckii","Orthonyx temminckii","Ranzani, 1822","2490707",
,"Colluricincla boweri","Colluricincla boweri E.P.Ramsay, 1885","2482353","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Colluricincla boweri","Colluricincla boweri","E.P.Ramsay, 1885","2482353",
,"Colluricincla harmonica","Colluricincla harmonica (Latham, 1802)","2482357","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Colluricincla harmonica","Colluricincla harmonica","(Latham, 1802) ","2482357",
,"Colluricincla megarhyncha","Colluricincla megarhyncha (Quoy & Gaimard, 1830)","2482354","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Colluricincla megarhyncha","Colluricincla megarhyncha","(Quoy & Gaimard, 1830) ","2482354",
,"Colluricincla tenebrosa","Colluricincla tenebrosa (Rothschild, 1911)","2482355","EXACT","97","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Colluricincla tenebrosa","Colluricincla tenebrosa","(Rothschild, 1911) ","2482355",
,"Colluricincla woodwardi","Colluricincla woodwardi Hartert, 1905","2482356","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Colluricincla woodwardi","Colluricincla woodwardi","Hartert, 1905","2482356",
,"Coracornis raveni","Coracornis raveni Riley, 1918","2482618","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Coracornis","Coracornis raveni","Coracornis raveni","Riley, 1918","2482618",
,"Coracornis sanghirensis","Coracornis sanghirensis (Oustalet, 1881)","8007381","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Coracornis","Coracornis sanghirensis","Coracornis sanghirensis","(Oustalet, 1881) ","8007381",
,"Melanorectes nigrescens","Melanorectes nigrescens (Schlegel, 1871)","7668489","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Melanorectes","Melanorectes nigrescens","Melanorectes nigrescens","(Schlegel, 1871) ","7668489",
,"Pachycephala albiventris","Pachycephala albiventris (Ogilvie-Grant, 1894)","5959187","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala albiventris","Pachycephala albiventris","(Ogilvie-Grant, 1894) ","5959187",
,"Pachycephala arctitorquis","Pachycephala arctitorquis P.L.Sclater, 1883","5959176","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala arctitorquis","Pachycephala arctitorquis","P.L.Sclater, 1883","5959176",
,"Pachycephala aurea","Pachycephala aurea Reichenow, 1899","5959166","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala aurea","Pachycephala aurea","Reichenow, 1899","5959166",
,"Pachycephala caledonica","Pachycephala caledonica (Gmelin, 1789)","5959189","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala caledonica","Pachycephala caledonica","(Gmelin, 1789) ","5959189",
,"Pachycephala cinerea","Pachycephala cinerea (Blyth, 1847)","6093626","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala cinerea","Pachycephala cinerea","(Blyth, 1847) ","6093626",
,"Pachycephala feminina","Pachycephala feminina Mayr, 1931","7668737","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala feminina","Pachycephala feminina","Mayr, 1931","7668737",
,"Pachycephala flavifrons","Pachycephala flavifrons (Peale, 1848)","5959178","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala flavifrons","Pachycephala flavifrons","(Peale, 1848) ","5959178",
,"Pachycephala fulvotincta","Pachycephala fulvotincta Wallace, 1864","9363385","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala fulvotincta","Pachycephala fulvotincta","Wallace, 1864","9363385",
,"Pachycephala griseiceps","Pachycephala griseiceps G.R.Gray, 1858","5959168","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala simplex","Pachycephala griseiceps","G.R.Gray, 1858","5959168","7835929"
,"Pachycephala griseonota","Pachycephala griseonota G.R.Gray, 1862","9425005","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala griseonota","Pachycephala griseonota","G.R.Gray, 1862","9425005",
,"Pachycephala homeyeri","Pachycephala homeyeri (W.Blasius, 1890)","5959170","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala homeyeri","Pachycephala homeyeri","(W.Blasius, 1890) ","5959170",
,"Pachycephala hyperythra","Pachycephala hyperythra Salvadori, 1876","5959193","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala hyperythra","Pachycephala hyperythra","Salvadori, 1876","5959193",
,"Pachycephala hypoxantha","Pachycephala hypoxantha (Sharpe, 1887)","5959182","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala hypoxantha","Pachycephala hypoxantha","(Sharpe, 1887) ","5959182",
,"Pachycephala implicata","Pachycephala implicata Hartert, 1929","5959172","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala implicata","Pachycephala implicata","Hartert, 1929","5959172",
