scientificName
Thryothorus leucopogon
Thryothorus thoracicus
Thryothorus griseus
Thryothorus modestus
Thryothorus semibadius
Thryothorus superciliaris
Thryothorus longirostris
Thryothorus guarayanus
Thryothorus leucotis
Thryothorus nigricapillus
Henicorhina leucophrys
Thryothorus spadix
Thryothorus fasciatoventris
Thryothorus euophrys
Thryothorus mystacalis
Thryothorus coraya
Ferminia cerverai
Henicorhina negreti
Thryothorus genibarbis
Thryothorus eisenmanni
Henicorhina leucoptera
Thryothorus maculipectus
Thryothorus rutilus
Thryothorus sclateri
Thryothorus felix
Thryothorus atrogularis
Thryothorus ludovicianus
Thryothorus nicefori
Henicorhina leucosticta
Thryomanes bewickii
Cinnycerthia peruana
Cinnycerthia olivascens
Cinnycerthia fulva
Cinnycerthia unirufa
Uropsila leucogastra
Cyphorhinus thoracicus
Cyphorhinus arada
Cyphorhinus phaeocephalus
Hylorchilus navai
Hylorchilus sumichrasti
Catherpes mexicanus
Salpinctes obsoletus
Microcerculus ustulatus
Microcerculus philomela
Microcerculus bambla
Microcerculus marginatus
Sitta tephronota
Sitta neumayer
Sitta yunnanensis
Sitta victoriae
Sitta castanea
Sitta nagaensis
Sitta pygmaea
Sitta pusilla
Sitta leucopsis
Sitta oenochlamys
Sitta solangiae
Sitta frontalis
Sitta magna
Sitta azurea
Sitta ledanti
Sitta krueperi
Sitta cashmirensis
Sitta villosa
Sitta whiteheadi
Sitta canadensis
Sitta himalayensis
Sitta formosa
Sitta europaea
Sitta carolinensis
Rhabdornis inornatus
Rhabdornis grandis
Rhabdornis mystacalis
Enodes erythrophris
Scissirostrum dubium
Aplonis magna
Aplonis cantoroides
Aplonis opaca
Aplonis striata
Aplonis zelandica
Aplonis minor
Aplonis dichroa
Aplonis panayensis
Aplonis atrifusca
Aplonis cinerascens
Aplonis tabuensis
Aplonis insularis
Aplonis feadensis
Aplonis mysolensis
Aplonis crassa
Aplonis brunneicapillus
Aplonis santovestris
Aplonis mystacea
Aplonis metallica
Aplonis pelzelni
Aplonis grandis
Gracula religiosa
Gracula ptilogenys
Ampeliceps coronatus
Mino anais
Mino dumontii
Basilornis corythaix
Basilornis mirandus
Basilornis galeatus
Sarcops calvus
Streptocitta albertinae
Streptocitta albicollis
Basilornis celebensis
Cinnyricinclus leucogaster
Saroglossa aurata
Creatophora cinerea
Sturnus malabaricus
Sturnus erythropygius
Sturnus pagodarum
Sturnus sinensis
Sturnus albofrontatus
Leucopsar rothschildi
Sturnus cineraceus
Sturnus sericeus
Acridotheres albocinctus
Acridotheres cristatellus
Acridotheres grandis
Acridotheres fuscus
Acridotheres cinereus
Sturnus burmannicus
Sturnus melanopterus
Acridotheres ginginianus
Acridotheres tristis
Sturnus philippensis
Sturnus sturninus
Sturnus contra
Sturnus nigricollis
Sturnus roseus
Sturnus unicolor
Sturnus vulgaris
Onychognathus neumanni
Onychognathus morio
Onychognathus walleri
Onychognathus fulgidus
Onychognathus frater
Onychognathus blythii
Onychognathus salvadorii
Onychognathus albirostris
Onychognathus tristramii
Onychognathus nabouroup
Onychognathus tenuirostris
Lamprotornis elisabeth
Lamprotornis corruscus
Lamprotornis cupreocauda
Lamprotornis purpureiceps
Lamprotornis hildebrandti
Lamprotornis shelleyi
Lamprotornis australis
Lamprotornis purpuroptera
Lamprotornis caudatus
Lamprotornis mevesii
Cosmopsarus unicolor
Lamprotornis ornatus
Lamprotornis splendidus
Cosmopsarus regius
Lamprotornis pulcher
Lamprotornis superbus
Spreo bicolor
Spreo albicapillus
Spreo fischeri
Lamprotornis chloropterus
Lamprotornis acuticaudus
