occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species;canonicalName;authorship;usageKey;acceptedUsageKey
;Metallura theresiae;Metallura theresiae Simon, 1902;2476872;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Metallura;Metallura theresiae;Metallura theresiae;Simon, 1902;2476872;
;Metallura tyrianthina;Metallura tyrianthina (Loddiges, 1832);2476860;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Metallura;Metallura tyrianthina;Metallura tyrianthina;(Loddiges, 1832) ;2476860;
;Metallura williami;Metallura williami (Delattre & Bourcier, 1846);2476875;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Metallura;Metallura williami;Metallura williami;(Delattre & Bourcier, 1846) ;2476875;
;Microchera albocoronata;Microchera albocoronata (Lawrence, 1855);5228586;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Microchera;Microchera albocoronata;Microchera albocoronata;(Lawrence, 1855) ;5228586;
;Microstilbon burmeisteri;Microstilbon burmeisteri (P.L.Sclater, 1888);2476691;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Microstilbon;Microstilbon burmeisteri;Microstilbon burmeisteri;(P.L.Sclater, 1888) ;2476691;
;Myrmia micrura;Myrmia micrura (Gould, 1854);2476987;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Myrmia;Myrmia micrura;Myrmia micrura;(Gould, 1854) ;2476987;
;Myrtis fanny;Myrtis fanny (R.Lesson, 1838);2476139;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Myrtis;Myrtis fanny;Myrtis fanny;(R.Lesson, 1838) ;2476139;
;Nesophlox evelynae;Nesophlox evelynae (Bourcier, 1847);10938178;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Nesophlox;Nesophlox evelynae;Nesophlox evelynae;(Bourcier, 1847) ;10938178;
;Nesophlox lyrura;Nesophlox lyrura (Gould, 1869);11009934;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Nesophlox;Nesophlox lyrura;Nesophlox lyrura;(Gould, 1869) ;11009934;
;Ocreatus underwoodii;Ocreatus underwoodii (R.Lesson, 1832);2476351;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Ocreatus;Ocreatus underwoodii;Ocreatus underwoodii;(R.Lesson, 1832) ;2476351;
;Opisthoprora euryptera;Opisthoprora euryptera (Loddiges, 1832);2476693;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Opisthoprora;Opisthoprora euryptera;Opisthoprora euryptera;(Loddiges, 1832) ;2476693;
;Oreonympha albolimbata;Oreonympha albolimbata Berlioz, 1938;10681699;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oreonympha;Oreonympha albolimbata;Oreonympha albolimbata;Berlioz, 1938;10681699;
;Oreonympha nobilis;Oreonympha nobilis Gould, 1869;2476332;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oreonympha;Oreonympha nobilis;Oreonympha nobilis;Gould, 1869;2476332;
;Oreotrochilus adela;Oreotrochilus adela (d'Orbigny, 1838);2476685;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oreotrochilus;Oreotrochilus adela;Oreotrochilus adela;(d'Orbigny, 1838) ;2476685;
;Oreotrochilus chimborazo;Oreotrochilus chimborazo (Delattre & Bourcier, 1846);2476681;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oreotrochilus;Oreotrochilus chimborazo;Oreotrochilus chimborazo;(Delattre & Bourcier, 1846) ;2476681;
;Oreotrochilus estella;Oreotrochilus estella (d'Orbigny, 1838);2476686;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oreotrochilus;Oreotrochilus estella;Oreotrochilus estella;(d'Orbigny, 1838) ;2476686;
;Oreotrochilus leucopleurus;Oreotrochilus leucopleurus Gould, 1847;2476680;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oreotrochilus;Oreotrochilus leucopleurus;Oreotrochilus leucopleurus;Gould, 1847;2476680;
;Oreotrochilus melanogaster;Oreotrochilus melanogaster Gould, 1847;2476679;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oreotrochilus;Oreotrochilus melanogaster;Oreotrochilus melanogaster;Gould, 1847;2476679;
;Oreotrochilus stolzmanni;Oreotrochilus stolzmanni Salvin, 1895;4849081;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oreotrochilus;Oreotrochilus stolzmanni;Oreotrochilus stolzmanni;Salvin, 1895;4849081;
;Orthorhyncus cristatus;Orthorhyncus cristatus (Linnaeus, 1758);2476284;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Orthorhyncus;Orthorhyncus cristatus;Orthorhyncus cristatus;(Linnaeus, 1758) ;2476284;
;Oxypogon cyanolaemus;Oxypogon cyanolaemus Salvin & Godman, 1880;7858664;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oxypogon;Oxypogon cyanolaemus;Oxypogon cyanolaemus;Salvin & Godman, 1880;7858664;
;Oxypogon guerinii;Oxypogon guerinii (Boissonneau, 1840);5228550;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oxypogon;Oxypogon guerinii;Oxypogon guerinii;(Boissonneau, 1840) ;5228550;
;Oxypogon lindenii;Oxypogon lindenii (Parzudaki, 1845);7640581;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oxypogon;Oxypogon lindenii;Oxypogon lindenii;(Parzudaki, 1845) ;7640581;
;Oxypogon stuebelii;Oxypogon stuebelii A.B.Meyer, 1884;8847274;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Oxypogon;Oxypogon stuebelii;Oxypogon stuebelii;A.B.Meyer, 1884;8847274;
;Panterpe insignis;Panterpe insignis Cabanis & Heine, 1860;2476164;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Panterpe;Panterpe insignis;Panterpe insignis;Cabanis & Heine, 1860;2476164;
;Patagona gigas;Patagona gigas (Vieillot, 1824);2476964;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Patagona;Patagona gigas;Patagona gigas;(Vieillot, 1824) ;2476964;
;Phaethornis aethopygus;Phaethornis aethopygus J.T.Zimmer, 1950;8187987;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis aethopygus;Phaethornis aethopygus;J.T.Zimmer, 1950;8187987;
;Phaethornis anthophilus;Phaethornis anthophilus (Bourcier, 1843);2476595;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis anthophilus;Phaethornis anthophilus;(Bourcier, 1843) ;2476595;
;Phaethornis atrimentalis;Phaethornis atrimentalis Lawrence, 1858;2476632;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis atrimentalis;Phaethornis atrimentalis;Lawrence, 1858;2476632;
;Phaethornis augusti;Phaethornis augusti (Bourcier, 1847);2476628;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis augusti;Phaethornis augusti;(Bourcier, 1847) ;2476628;
;Phaethornis baroni;Phaethornis baroni Hartert, 1897;8136581;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis longirostris;Phaethornis baroni;Hartert, 1897;8136581;6179082
;Phaethornis bourcieri;Phaethornis bourcieri (R.Lesson, 1832);2476576;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis bourcieri;Phaethornis bourcieri;(R.Lesson, 1832) ;2476576;
;Phaethornis eurynome;Phaethornis eurynome (R.Lesson, 1832);2476592;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis eurynome;Phaethornis eurynome;(R.Lesson, 1832) ;2476592;
;Phaethornis griseogularis;Phaethornis griseogularis Gould, 1851;2476584;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis griseogularis;Phaethornis griseogularis;Gould, 1851;2476584;
;Phaethornis guy;Phaethornis guy (R.Lesson, 1833);2476607;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis guy;Phaethornis guy;(R.Lesson, 1833) ;2476607;
;Phaethornis hispidus;Phaethornis hispidus (Gould, 1846);2476619;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis hispidus;Phaethornis hispidus;(Gould, 1846) ;2476619;
;Phaethornis idaliae;Phaethornis idaliae (Bourcier & Mulsant, 1856);2476606;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis idaliae;Phaethornis idaliae;(Bourcier & Mulsant, 1856) ;2476606;
;Phaethornis koepckeae;Phaethornis koepckeae Weske & Terborgh, 1977;2476620;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis koepckeae;Phaethornis koepckeae;Weske & Terborgh, 1977;2476620;
;Phaethornis longirostris;Phaethornis longirostris (Delattre, 1843);2476621;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis longirostris;Phaethornis longirostris;(Delattre, 1843) ;2476621;
;Phaethornis longuemareus;Phaethornis longuemareus (R.Lesson, 1832);2476572;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis longuemareus;Phaethornis longuemareus;(R.Lesson, 1832) ;2476572;
;Phaethornis major;Phaethornis major Hinkelmann, 1989;7562963;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis major;Phaethornis major;Hinkelmann, 1989;7562963;
;Phaethornis malaris;Phaethornis malaris (Nordmann, 1835);2476612;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis malaris;Phaethornis malaris;(Nordmann, 1835) ;2476612;
;Phaethornis mexicanus;Phaethornis mexicanus Hartert, 1897;8053769;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis mexicanus;Phaethornis mexicanus;Hartert, 1897;8053769;
;Phaethornis nattereri;Phaethornis nattereri von Berlepsch, 1887;2476635;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis nattereri;Phaethornis nattereri;von Berlepsch, 1887;2476635;
;Phaethornis philippii;Phaethornis philippii (Bourcier, 1847);2476598;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis philippii;Phaethornis philippii;(Bourcier, 1847) ;2476598;
;Phaethornis porcullae;Phaethornis porcullae Carriker, 1935;7772252;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis porcullae;Phaethornis porcullae;Carriker, 1935;7772252;
;Phaethornis pretrei;Phaethornis pretrei (R.Lesson & Delattre, 1839);2476599;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis pretrei;Phaethornis pretrei;(R.Lesson & Delattre, 1839) ;2476599;
;Phaethornis ruber;Phaethornis ruber (Linnaeus, 1758);2476636;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis ruber;Phaethornis ruber;(Linnaeus, 1758) ;2476636;
;Phaethornis rupurumii;Phaethornis rupurumii Boucard, 1892;2476580;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis rupurumii;Phaethornis rupurumii;Boucard, 1892;2476580;
;Phaethornis squalidus;Phaethornis squalidus (Temminck, 1822);2476579;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis squalidus;Phaethornis squalidus;(Temminck, 1822) ;2476579;
;Phaethornis striigularis;Phaethornis striigularis Gould, 1854;2476600;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis striigularis;Phaethornis striigularis;Gould, 1854;2476600;
;Phaethornis stuarti;Phaethornis stuarti Hartert, 1897;2476605;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis stuarti;Phaethornis stuarti;Hartert, 1897;2476605;
;Phaethornis subochraceus;Phaethornis subochraceus Todd, 1915;2476583;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis subochraceus;Phaethornis subochraceus;Todd, 1915;2476583;
;Phaethornis superciliosus;Phaethornis superciliosus (Linnaeus, 1766);2476573;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis superciliosus;Phaethornis superciliosus;(Linnaeus, 1766) ;2476573;
;Phaethornis syrmatophorus;Phaethornis syrmatophorus Gould, 1852;2476589;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis syrmatophorus;Phaethornis syrmatophorus;Gould, 1852;2476589;
;Phaethornis yaruqui;Phaethornis yaruqui (Bourcier, 1851);2476588;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis yaruqui;Phaethornis yaruqui;(Bourcier, 1851) ;2476588;
;Phlogophilus harterti;Phlogophilus harterti von Berlepsch & Stolzmann, 1901;2476246;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phlogophilus;Phlogophilus harterti;Phlogophilus harterti;von Berlepsch & Stolzmann, 1901;2476246;
;Phlogophilus hemileucurus;Phlogophilus hemileucurus Gould, 1860;2476245;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Phlogophilus;Phlogophilus hemileucurus;Phlogophilus hemileucurus;Gould, 1860;2476245;
;Polyonymus caroli;Polyonymus caroli (Bourcier, 1847);2476157;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Polyonymus;Polyonymus caroli;Polyonymus caroli;(Bourcier, 1847) ;2476157;
;Polytmus guainumbi;Polytmus guainumbi (Pallas, 1764);2477020;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Polytmus;Polytmus guainumbi;Polytmus guainumbi;(Pallas, 1764) ;2477020;
;Polytmus milleri;Polytmus milleri (Chapman, 1929);2477019;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Polytmus;Polytmus milleri;Polytmus milleri;(Chapman, 1929) ;2477019;
;Polytmus theresiae;Polytmus theresiae (Da Silva Maia, 1843);2477024;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Polytmus;Polytmus theresiae;Polytmus theresiae;(Da Silva Maia, 1843) ;2477024;
;Pterophanes cyanopterus;Pterophanes cyanopterus (Fraser, 1840);2476159;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Pterophanes;Pterophanes cyanopterus;Pterophanes cyanopterus;(Fraser, 1840) ;2476159;
;Ramphodon naevius;Ramphodon naevius (Dumont, 1818);2476217;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Ramphodon;Ramphodon naevius;Ramphodon naevius;(Dumont, 1818) ;2476217;
;Ramphomicron dorsale;Ramphomicron dorsale Salvin & Godman, 1880;2476057;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Ramphomicron;Ramphomicron dorsale;Ramphomicron dorsale;Salvin & Godman, 1880;2476057;
;Ramphomicron microrhynchum;Ramphomicron microrhynchum (Boissonneau, 1840);2476052;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Ramphomicron;Ramphomicron microrhynchum;Ramphomicron microrhynchum;(Boissonneau, 1840) ;2476052;
;Rhodopis vesper;Rhodopis vesper (R.Lesson, 1829);5228589;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Rhodopis;Rhodopis vesper;Rhodopis vesper;(R.Lesson, 1829) ;5228589;
;Sappho sparganurus;Sappho sparganurus (Shaw, 1812);7544330;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Sappho;Sappho sparganurus;Sappho sparganurus;(Shaw, 1812) ;7544330;
;Schistes albogularis;Schistes albogularis Gould, 1852;8752472;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Schistes;Schistes albogularis;Schistes albogularis;Gould, 1852;8752472;
;Schistes geoffroyi;Schistes geoffroyi (Bourcier, 1843);2476199;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Schistes;Schistes geoffroyi;Schistes geoffroyi;(Bourcier, 1843) ;2476199;
;Selasphorus ardens;Selasphorus ardens Salvin, 1870;2476846;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Selasphorus;Selasphorus ardens;Selasphorus ardens;Salvin, 1870;2476846;
;Selasphorus calliope;Selasphorus calliope (Gould, 1847);7597244;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Selasphorus;Selasphorus calliope;Selasphorus calliope;(Gould, 1847) ;7597244;
;Selasphorus flammula;Selasphorus flammula Salvin, 1865;2476847;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Selasphorus;Selasphorus flammula;Selasphorus flammula;Salvin, 1865;2476847;
;Selasphorus platycercus;Selasphorus platycercus (Swainson, 1827);2476844;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Selasphorus;Selasphorus platycercus;Selasphorus platycercus;(Swainson, 1827) ;2476844;
;Selasphorus rufus;Selasphorus rufus (J.F.Gmelin, 1788);2476855;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Selasphorus;Selasphorus rufus;Selasphorus rufus;(J.F.Gmelin, 1788) ;2476855;
;Selasphorus sasin;Selasphorus sasin (R.Lesson, 1829);2476852;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Selasphorus;Selasphorus sasin;Selasphorus sasin;(R.Lesson, 1829) ;2476852;
;Selasphorus scintilla;Selasphorus scintilla (Gould, 1851);2476851;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Selasphorus;Selasphorus scintilla;Selasphorus scintilla;(Gould, 1851) ;2476851;
;Sephanoides fernandensis;Sephanoides fernandensis (P.P.King, 1831);2476813;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Sephanoides;Sephanoides fernandensis;Sephanoides fernandensis;(P.P.King, 1831) ;2476813;
;Sephanoides sephaniodes;Sephanoides sephaniodes (R.Lesson & Garnot, 1827);2476817;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Sephanoides;Sephanoides sephaniodes;Sephanoides sephaniodes;(R.Lesson & Garnot, 1827) ;2476817;
;Stephanoxis lalandi;Stephanoxis lalandi (Vieillot, 1818);2476048;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Stephanoxis;Stephanoxis lalandi;Stephanoxis lalandi;(Vieillot, 1818) ;2476048;
;Stephanoxis loddigesii;Stephanoxis loddigesii (Vigors, 1831);8414477;EXACT;98;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Stephanoxis;Stephanoxis loddigesii;Stephanoxis loddigesii;(Vigors, 1831) ;8414477;
;Sternoclyta cyanopectus;Sternoclyta cyanopectus (Gould, 1846);2476985;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Sternoclyta;Sternoclyta cyanopectus;Sternoclyta cyanopectus;(Gould, 1846) ;2476985;
;Taphrolesbia griseiventris;Taphrolesbia griseiventris (Taczanowski, 1883);2476642;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Taphrolesbia;Taphrolesbia griseiventris;Taphrolesbia griseiventris;(Taczanowski, 1883) ;2476642;
;Taphrospilus hypostictus;Taphrospilus hypostictus (Gould, 1862);2476313;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Taphrospilus;Taphrospilus hypostictus;Taphrospilus hypostictus;(Gould, 1862) ;2476313;
;Thalurania colombica;Thalurania colombica (Bourcier, 1843);2476528;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Thalurania;Thalurania colombica;Thalurania colombica;(Bourcier, 1843) ;2476528;
;Thalurania furcata;Thalurania furcata (J.F.Gmelin, 1788);2476533;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Thalurania;Thalurania furcata;Thalurania furcata;(J.F.Gmelin, 1788) ;2476533;
;Thalurania glaucopis;Thalurania glaucopis (J.F.Gmelin, 1788);2476548;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Thalurania;Thalurania glaucopis;Thalurania glaucopis;(J.F.Gmelin, 1788) ;2476548;
;Thalurania ridgwayi;Thalurania ridgwayi Nelson, 1900;2476547;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Eupherusa;Eupherusa ridgwayi;Thalurania ridgwayi;Nelson, 1900;2476547;10943932
;Thalurania watertonii;Thalurania watertonii (Bourcier, 1847);2476527;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Thalurania;Thalurania watertonii;Thalurania watertonii;(Bourcier, 1847) ;2476527;
;Thaumastura cora;Thaumastura cora (R.Lesson & Garnot, 1827);2476857;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Thaumastura;Thaumastura cora;Thaumastura cora;(R.Lesson & Garnot, 1827) ;2476857;
;Threnetes leucurus;Threnetes leucurus (Linnaeus, 1766);5228472;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Threnetes;Threnetes leucurus;Threnetes leucurus;(Linnaeus, 1766) ;5228472;
;Threnetes niger;Threnetes niger (Linnaeus, 1758);5228466;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Threnetes;Threnetes niger;Threnetes niger;(Linnaeus, 1758) ;5228466;
;Threnetes ruckeri;Threnetes ruckeri (Bourcier, 1847);5228462;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Threnetes;Threnetes ruckeri;Threnetes ruckeri;(Bourcier, 1847) ;5228462;
;Tilmatura dupontii;Tilmatura dupontii (R.Lesson, 1832);2476767;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Tilmatura;Tilmatura dupontii;Tilmatura dupontii;(R.Lesson, 1832) ;2476767;
;Topaza pella;Topaza pella (Linnaeus, 1758);5228596;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Topaza;Topaza pella;Topaza pella;(Linnaeus, 1758) ;5228596;
;Topaza pyra;Topaza pyra (Gould, 1846);5228593;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Topaza;Topaza pyra;Topaza pyra;(Gould, 1846) ;5228593;
;Trochilus polytmus;Trochilus polytmus Linnaeus, 1758;5228506;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Trochilus;Trochilus polytmus;Trochilus polytmus;Linnaeus, 1758;5228506;
;Trochilus scitulus;Trochilus scitulus (Brewster & Bangs, 1901);5228505;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Trochilus;Trochilus scitulus;Trochilus scitulus;(Brewster & Bangs, 1901) ;5228505;
;Urochroa bougueri;Urochroa bougueri (Bourcier, 1851);2476897;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Urochroa;Urochroa bougueri;Urochroa bougueri;(Bourcier, 1851) ;2476897;
;Urochroa leucura;Urochroa leucura Lawrence, 1864;8165005;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Urochroa;Urochroa leucura;Urochroa leucura;Lawrence, 1864;8165005;
;Urosticte benjamini;Urosticte benjamini (Bourcier, 1851);2476279;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Urosticte;Urosticte benjamini;Urosticte benjamini;(Bourcier, 1851) ;2476279;
;Urosticte ruficrissa;Urosticte ruficrissa Lawrence, 1864;2476281;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Apodiformes;Trochilidae;Urosticte;Urosticte ruficrissa;Urosticte ruficrissa;Lawrence, 1864;2476281;
;Cariama cristata;Cariama cristata (Linnaeus, 1766);5228133;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Cariamiformes;Cariamidae;Cariama;Cariama cristata;Cariama cristata;(Linnaeus, 1766) ;5228133;
;Chunga burmeisteri;Chunga burmeisteri (Hartlaub, 1860);2474328;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Cariamiformes;Cariamidae;Chunga;Chunga burmeisteri;Chunga burmeisteri;(Hartlaub, 1860) ;2474328;
